anno;numero;data;oggetto;link
2023;2672;23.10.2023;Istituzione di due stalli di sosta generici per diversamente abili in Via Isola di Lero  civici 81-83;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2317
2023;2671;23.10.2023;Istituzione di uno stallo di sosta generico per diversamente abili in Via A. Marini  civico 75.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2316
2023;2670;23.10.2023;Istituzione di uno stallo di sosta generico per diversamente abili in Via A. Kuliscioff civico 15.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2312
2023;2669;23.10.2023;Istituzione di uno stallo di sosta generico per diversamente abili in Via G. Verdi,  in prossimità del civico 10 e contestuale revoca ordinanza 2608/2015.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2310
2023;2668;23.10.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via Rinascita, in prossimità del civico 81 (autorizzazione n. 14360).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2315
2023;2667;23.10.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via R. Pagli, sul lato opposto al civico 7/a (autorizzazione n. 24).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2314
2023;2666;23.10.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via Legnano, civico 9 (autorizzazione n. 14233) ed istituzione di senso unico alternato a vista.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2313
2023;2665;23.10.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via Monte Santo, in prossimità del civico 16 (autorizzazione n. 14599).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2311
2023;2664;23.10.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via Ragnaia, in prossimità del civico 101 (autorizzazione n. 12876).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2309
2023;2663;23.10.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via Rinascita, in prossimità del civico 34 (autorizzazione n. 14616).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2308
2023;2630;23.10.2023;Piattaforma aerea in via C. Dragoni, in prossimità dei civici 11-15, all'intersezione con via di Reggiana;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2261
2023;2629;23.10.2023;Piattaforma aerea, trabattello mobile e ponteggio a sbalzo in via Campostino di Santa Maria a Colonica, nel tratto compreso tra il civico 34 e l'intersezione con Via G. Papi;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2255
2023;2618;23.10.2023;Proroga ordinanza n. 510/2023: ponteggio in via L. Risaliti, civico 20.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2250
2023;3234;23.12.2023;Proroga ordinanza n. 1547/2023: ponteggio in via G. Mazzini, civici 62-68;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2778
2023;3233;23.12.2023;Proroga ordinanza n. 2934/2023: area di cantiere in via dei P. Cironi, in prossimità del civico 7.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2779
2023;60;24.01.2023;Proroga ordinanza n. 3151/2022: area di cantiere e ponteggio in via E. Mayer, civici 47-49.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=53
2023;744;24.03.2023;Apertura al traffico di un'area di parcheggio in fregio a via Lodz e della relativa viabilità di collegamento con via E. Berlinguer e la stessa via Lodz: disciplina della circolazione e della sosta.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=620
2023;537;24.03.2023;Pulizia strade all'interno dell'area di parcheggio in fregio a via A. Zanibelli.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=440
2023;536;24.03.2023;Pulizia strade in via Spartaco Casini.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=441
2023;534;24.03.2023;Pulizia strade all'interno dell'area di parcheggio posta tra via N. Rota e via Orti del Pero.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=446
2023;1025;24.04.2023;Rettifica all'ordinanza 1015/2023 - Ripristino di perdite idriche in un tratto di via santa Margherita e via san Silvestro, eseguite dalla ditta Hidronord S.c.ar.l. per conto di Publiacqua SpA.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=864
2023;1015;24.04.2023;Ripristino di perdite idriche in un tratto di via santa Margherita e via san Silvestro, eseguite dalla ditta Hidronord S.c.ar.l. per conto di Publiacqua SpA.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=845
2023;2359;24.09.2023;"Processione religiosa della ""Via Crucis"" organizzata dalla Parrocchia di San Paolo.";https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2049
2023;2744;24.10.2023;Istituzione di uno stallo di sosta generico per diversamente abili in Via della Chiesa di Capezzana, in prossimità dell'ingresso al Cimitero di Galciana;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2357
2023;3009;24.11.2023;Proroga ordinanza n. 2629/2023: piattaforma aerea, trabattello mobile e ponteggio a sbalzo in via Campostino di Santa Maria a Colonica, nel tratto compreso tra il civico 34 e l'intersezione con Via G. Papi.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2564
2023;3299;24.12.2023;Proroga ordinanza n. 2629/2023: piattaforma aerea, trabattello mobile e ponteggio a sbalzo in via Campostino di Santa Maria a Colonica, nel tratto compreso tra il civico 34 e l'intersezione con Via G. Papi.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2831
2023;146;25.01.2023;Regolarizzazione di uno stallo di sosta riservato a carico/scarico di cose in via Bologna, sul fronte del civico 159/f1.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=87
2023;145;25.01.2023;Revoca ordinanza n. 1774/2010, relativa all'istituzione di uno stallo invalidi riservato in via Milano, civico 26 (aut. 7279).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=83
2023;144;25.01.2023;Istituzione di uno stallo di sosta generico per diversamente abili in via Masaccio, civico 3/c.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=85
2023;143;25.01.2023;Revoca ordinanza n. 2203/2017, relativa all'istituzione di uno stallo invalidi riservato in via Masaccio, civico 3/c (aut. 11232).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=84
2023;142;25.01.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via Bologna, civico 159/g (autorizzazione n. 225).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=86
2023;141;25.01.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via F. Moggi civici 17-19 (autorizzazione n. 10585).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=122
2023;132;25.01.2023;Proroga ordinanza n. 3492/2022: piattaforma aerea in via B. Buozzi, civico 94.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=116
2023;391;25.02.2023;Proroga ordinanza n. 3469/2022: area di cantiere in Via G. Ristori, in prossimità del civico 8.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=314
2023;535;25.03.2023;Pulizia strade in via dell'Orsa Minore, nel tratto compreso tra l'intersezione con via M. Mati e l'intersezione con il Viale S. Allende.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=445
2023;1066;25.04.2023;Proroga all'ordinanza 1025/2023 - Intervento per riparazione perdita idrica occulta in un tratto di Via San Silvestro, eseguito dalla ditta Hidronord S.c.ar.l. per conto di  Publiacqua S.p.A.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=892
2023;2491;25.09.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via  della Gualchiera, in prossimità del civico 47 (autorizzazione n. 12855);https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2067
2023;2490;25.09.2023;Regolarizzazione di uno stallo di sosta generico per diversamente abili posto nel Piazzale D. Cortopassi, all'altezza del civico 31 di Via G. di Pace.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2064
2023;2489;25.09.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via Castellano de' Castellani, in prossimità del civico 13 (autorizzazione n. 14508);https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2068
2023;2488;25.09.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via  Ventisette Aprile, in prossimità del civico 29 (autorizzazione n. 13795);https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2066
2023;2487;25.09.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via Isonzo in prossimità del civico 21 (autorizzazione n.6999);https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2065
2023;2486;25.09.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via  della Liberazione in prossimità del civico 55 (autorizzazione n. 14156);https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2063
2023;2485;25.09.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via D. Cimarosa, civico 10/1 (autorizzazione n. 13538);https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2062
2023;2318;25.09.2023;Area di cantiere e ponteggio in L. Valla, nel tratto compreso tra l'intersezione con via F. Fauli ed il civico 42/1.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2019
2023;2936;25.11.2023;Proroga ordinanza n. 510/2023: ponteggio in via L. Risaliti, civico 20.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2508
2023;1612;26.06.2023;Revoca ordinanza n. 2391/2014 relativa alla disciplina della circolazione in via delle Cave.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=1398
2023;1611;26.06.2023;Ponteggio in via Galcianese, in prossimità del civico 20/F, a cura del Servizio PU - Servizio Edilizia Scolastica e Sportiva.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=1397
2023;155;27.01.2023;"Ulteriore proroga ordinanza n. 1968/2020: mantenimento ""tariffa di cortesia"".";https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=145
2023;74;27.01.2023;Proroga ordinanza n. 2860/2022: ponteggio in via Nebbiaia, in prossimità del civico 24.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=66
2023;419;27.02.2023;Istituzione di uno stallo di sosta generico per diversamente abili in via Tobbianese, sul fronte del civico 55.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=336
2023;418;27.02.2023;Istituzione di uno stallo di sosta generico per diversamente abili in via Pierluigi da Palestrina, sul fronte del civico 32.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=337
2023;417;27.02.2023;Istituzione di uno stallo di sosta generico per diversamente abili in via del Cittadino, sul fronte del civico 70.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=338
2023;416;27.02.2023;Revoca ordinanza n. 349/2008, relativa all'istituzione di uno stallo invalidi riservato in via del Cittadino, civico 77/a (aut. 6204).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=339
2023;415;27.02.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via A. Righi, civico 55 (autorizzazione n. 13456) ed istituzione di senso unico alternato.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=324
2023;414;27.02.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via Vella o Lungo la Bardena, civico 41 (autorizzazione n. 13607) ed istituzione di senso unico alternato.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=326
2023;412;27.02.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via San Fabiano, in prossimità del civico 38 (autorizzazione n. 13854).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=327
2023;411;27.02.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via Adda, in prossimità del civico 19 (autorizzazione n. 14079).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=332
2023;410;27.02.2023;Istituzione di uno stallo di sosta numerato per diversamente abili nel Viale Galileo Galilei, in prossimità del civico 191 (autorizzazione n. 11107).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=333
2023;409;27.02.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via Tevere, in prossimità del civico 47 (autorizzazione n. 14075).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=334
2023;408;27.02.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via A. Zarini, in prossimità del civico 73 (autorizzazione n. 6113).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=335
2023;761;27.03.2023;Divieto di fermata in un tratto di via N. Ciampi per ripetizione passo carrabile, aut. 22/2022, posto al civico 28.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=635
2023;759;27.03.2023;Divieto di fermata in un tratto di via G. Ferrari per ripetizione passo carrabile, aut. 140/2022, posto al civico 38.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=634
2023;533;27.03.2023;Pulizia strade all'interno dell'area di parcheggio posta in fregio a via Cavour, tra il civico 75 ed il civico 81.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=447
2023;1305;27.05.2023;Proroga ordinanza n. 286/2023: area di cantiere in via del Serraglio, in prossimità del civico 2.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=1097
2023;1304;27.05.2023;Proroga ordinanza n. 3183/2022: area di cantiere e ponteggio in via Settesoldi, civici 24-30, all'intersezione con il Vicolo degli Inghirami.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=1098
2023;1302;27.05.2023;Proroga ordinanza n. 263/2023: area di cantiere in via G. Paisiello, civico 8.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=1100
2023;1669;27.06.2023;Proroga ordinanza n. 3183/2022: area di cantiere e ponteggio in via Settesoldi, civici 24-30, all'intersezione con il Vicolo degli Inghirami.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=1434
2023;2058;27.08.2023;Ponteggio in via N. Machiavelli, civici 49-57;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=1805
2023;2354;27.09.2023;Proroga ordinanza n. 286/2023: area di cantiere in via del Serraglio, in prossimità del civico 2.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2038
2023;2948;27.10.2023;Revoca ordinanza n. 3240/2017 relativa all'istituzione di uno stallo invalidi generico in via G. Prati, civico 12.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2395
2023;2947;27.10.2023;Regolarizzazione di uno stallo di sosta generico per diversamente abili posto in via per Casale, sul lato opposto al civico 13.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2390
2023;2763;27.10.2023;Revoca ordinanza n.409/2023, relativa all'istituzione di uno stallo invalidi riservato in Via dei Tevere, in prossimità del civico 47 (aut. 14075).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2394
2023;2762;27.10.2023;Revoca ordinanza n. 242/221, relativa all'istituzione di uno stallo invalidi riservato in Via dei Pioppi, in prossimità del civico 23 (aut. 10209).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2393
2023;2761;27.10.2023;Revoca ordinanza n. 3145/216, relativa all'istituzione di uno stallo invalidi riservato in Via del Gorone, in prossimità del civico 25 (aut. 10036).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2392
2023;2760;27.10.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via Frà Bartolomeo, in prossimità del civico 137 (autorizzazione n. 12314).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2391
2023;2759;27.10.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via M. Roncioni in prossimità del civico 35 (autorizzazione n. 13542).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2389
2023;3109;27.11.2023;Istituzione di uno stallo di sosta generico per diversamente abili in Via Frà Bartolomeo, in prossimità del civico 269;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2641
2023;3108;27.11.2023;Istituzione di uno stallo di sosta generico per diversamente abili in Via del Palco, in prossimità del civico 164;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2640
2023;3107;27.11.2023;Revoca ordinanza n.2648/2022, relativa all'istituzione di uno stallo invalidi riservato in Via Montello, ,in prossimità del civico 26,(aut. 13736).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2645
2023;3106;27.11.2023;Revoca ordinanza n 2292/2009, relativa all'istituzione di uno stallo invalidi riservato in Via della Fonderia , in prossimità del civico 12 (aut. 1642).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2644
2023;3105;27.11.2023;Revoca ordinanza n. 1122/2022, relativa all'istituzione di uno stallo invalidi riservato in Via A. Zarini, ,in prossimità del civico 350/c (aut. 88).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2643
2023;3104;27.11.2023;Revoca ordinanza n.1685/2010, relativa all'istituzione di uno stallo invalidi riservato in Via Albertesca,,in prossimità del civico 14 (aut. 7670).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2642
2023;3103;27.11.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via A. Garella in prossimità del civico 33 (autorizzazione n. 10919).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2639
2023;3102;27.11.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via Torino, in prossimità del civico 27 (autorizzazione n. 12927).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2638
2023;3101;27.11.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via di Reggiana, in prossimità del civico 152 (autorizzazione n. 14436).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2635
2023;3100;27.11.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via Ferrara, in prossimità del civico 30/s (autorizzazione n. 11873).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2633
2023;3099;27.11.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via de Gobbii, in prossimità del civico 164 (autorizzazione n. 14216).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2632
2023;3098;27.11.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via Pasquino di Matteo, in prossimità del civico 2 (autorizzazione n. 7358).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2631
2023;3097;27.11.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via Lorenzo Ciulli, in prossimità del civico 115 (autorizzazione n. 14136).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2630
2023;3096;27.11.2023;Istituzione di uno stallo di sosta numerato per diversamente abili in via Libero Grassi, in prossimità del civico 1 (autorizzazione n. 14661).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2629
2023;3095;27.11.2023;Istituzione di uno stallo di sosta numerato per diversamente abili nel Piazzale Iris Origo, in prossimità del civico 280/a di viale Montegrappa (autorizzazione n. 13556).;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=2628
2023;780;28.03.2023;"Ponteggio edile in Piazza del Collegio, via Cicognini ed in via del Pellegrino lungo il perimetro dell'immobile sede del ""Convitto F. Cicognini"".";https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=657
2023;1672;28.06.2023;Proroga ed integrazione dell'ordinanza  1550/2023   - Ripristino del manto d'usura in un tratto di via Cava, eseguito da Consiag Servizi Comuni;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=1464
2023;2159;28.08.2023;Collocazione di dissuasori di sosta in via Bormida, nei pressi del civico 19 sul lato dei civici dispari.;https://ordinanzeviabilita.comune.prato.it/ordinanzeviabilitabinj/servlet/OrdinanzeviabilitaServlet?tpope=ORDINANZA&anno=2023&numero=1876
